Series Name,Series Code,Country Name,Country Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Population ages 75-79, female",SP.POP.7579.FE,Oman,OMN,10836,10717,10683,11550,12520
"Population ages 75-79, female",SP.POP.7579.FE,Other small states,OSS,125430,126781,129327,134846,142919
"Population ages 75-79, female",SP.POP.7579.FE,Pacific island small states,PSS,11470,11731,12037,12389,12815
"Population ages 75-79, female",SP.POP.7579.FE,Pakistan,PAK,880427,916335,950000,983590,1011374
"Population ages 75-79, female",SP.POP.7579.FE,Palau,PLW,146,150,155,157,158
"Population ages 75-79, female",SP.POP.7579.FE,Panama,PAN,34616,35868,37018,38450,40152
"Population ages 75-79, female",SP.POP.7579.FE,Papua New Guinea,PNG,22400,23400,24358,25249,26235
"Population ages 75-79, female",SP.POP.7579.FE,Paraguay,PRY,40284,42143,43073,43665,44914
"Population ages 75-79, female",SP.POP.7579.FE,Peru,PER,261599,269387,277532,287946,301647
"Population ages 75-79, female",SP.POP.7579.FE,Philippines,PHL,494237,506357,516223,533348,568872
"Population ages 75-79, female",SP.POP.7579.FE,Poland,POL,616913,610805,616571,662585,728953
"Population ages 75-79, female",SP.POP.7579.FE,Portugal,PRT,248129,255300,266110,276162,289780
"Population ages 75-79, female",SP.POP.7579.FE,Post-demographic dividend,PST,22450749,22383801,22578581,23528238,24685964
"Population ages 75-79, female",SP.POP.7579.FE,Pre-demographic dividend,PRE,2569151,2657185,2744892,2834228,2928813
"Population ages 75-79, female",SP.POP.7579.FE,Puerto Rico,PRI,74890,81546,85330,88079,90864
"Population ages 75-79, female",SP.POP.7579.FE,Qatar,QAT,1867,1932,1880,2269,2435
"Population ages 75-79, female",SP.POP.7579.FE,Romania,ROU,398755,385727,379130,384496,400389
"Population ages 75-79, female",SP.POP.7579.FE,Russian Federation,RUS,2359547,1972927,1801720,1913684,2229367
"Population ages 75-79, female",SP.POP.7579.FE,Rwanda,RWA,45350,45872,46983,48947,51776
"Population ages 75-79, female",SP.POP.7579.FE,Samoa,WSM,1054,1088,1133,1168,1205
"Population ages 75-79, female",SP.POP.7579.FE,San Marino,SMR,685,699,718,753,778
"Population ages 75-79, female",SP.POP.7579.FE,Sao Tome and Principe,STP,966,940,906,882,860
"Population ages 75-79, female",SP.POP.7579.FE,Saudi Arabia,SAU,58382,63554,64689,69555,73768
"Population ages 75-79, female",SP.POP.7579.FE,Senegal,SEN,52273,51754,51102,50555,51840
"Population ages 75-79, female",SP.POP.7579.FE,Serbia,SRB,148607,142849,138636,139996,151440
"Population ages 75-79, female",SP.POP.7579.FE,Seychelles,SYC,747,731,725,867,875
"Population ages 75-79, female",SP.POP.7579.FE,Sierra Leone,SLE,23956,24806,25609,26403,26915
"Population ages 75-79, female",SP.POP.7579.FE,Singapore,SGP,56188,55167,54674,61393,71062
"Population ages 75-79, female",SP.POP.7579.FE,Sint Maarten (Dutch part),SXM,309,350,394,439,481
"Population ages 75-79, female",SP.POP.7579.FE,Slovak Republic,SVK,98855,100358,100570,103107,108603
"Population ages 75-79, female",SP.POP.7579.FE,Slovenia,SVN,45450,43753,42607,43231,44281
"Population ages 75-79, female",SP.POP.7579.FE,Small states,SST,162103,164612,168189,174828,184274
"Population ages 75-79, female",SP.POP.7579.FE,Solomon Islands,SLB,2345,2330,2334,2366,2437
"Population ages 75-79, female",SP.POP.7579.FE,Somalia,SOM,35115,36405,37629,38976,40934
"Population ages 75-79, female",SP.POP.7579.FE,South Africa,ZAF,380380,374655,367238,367762,381556
"Population ages 75-79, female",SP.POP.7579.FE,South Asia,SAS,10059919,10366357,10592434,10860653,11244126
"Population ages 75-79, female",SP.POP.7579.FE,South Asia (IDA & IBRD),TSA,10059919,10366357,10592434,10860653,11244126
"Population ages 75-79, female",SP.POP.7579.FE,South Sudan,SSD,27669,29012,30215,31388,33167
"Population ages 75-79, female",SP.POP.7579.FE,Spain,ESP,940329,979821,1005295,1051899,1101618
"Population ages 75-79, female",SP.POP.7579.FE,Sri Lanka,LKA,227068,243350,262410,279877,295195
"Population ages 75-79, female",SP.POP.7579.FE,St. Kitts and Nevis,KNA,376,390,394,389,382
"Population ages 75-79, female",SP.POP.7579.FE,St. Lucia,LCA,1621,1678,1716,1748,1794
"Population ages 75-79, female",SP.POP.7579.FE,St. Martin (French part),MAF,507,550,476,467,470
"Population ages 75-79, female",SP.POP.7579.FE,St. Vincent and the Grenadines,VCT,1002,1000,998,1009,1043
"Population ages 75-79, female",SP.POP.7579.FE,Sub-Saharan Africa,SSF,3331345,3427522,3523526,3631436,3757043
"Population ages 75-79, female",SP.POP.7579.FE,Sub-Saharan Africa (excluding high income),SSA,3330598,3426791,3522801,3630569,3756168
"Population ages 75-79, female",SP.POP.7579.FE,Sub-Saharan Africa (IDA & IBRD countries),TSS,3331345,3427522,3523526,3631436,3757043
"Population ages 75-79, female",SP.POP.7579.FE,Sudan,SDN,89379,92859,97338,103077,108672
"Population ages 75-79, female",SP.POP.7579.FE,Suriname,SUR,4567,4690,4764,4828,4923
"Population ages 75-79, female",SP.POP.7579.FE,Sweden,SWE,216504,230544,244465,255229,261716
"Population ages 75-79, female",SP.POP.7579.FE,Switzerland,CHE,171380,177626,183310,188734,194430
"Population ages 75-79, female",SP.POP.7579.FE,Syrian Arab Republic,SYR,85772,88971,92576,97762,105351
"Population ages 75-79, female",SP.POP.7579.FE,Tajikistan,TJK,26424,24038,22787,23370,25666
"Population ages 75-79, female",SP.POP.7579.FE,Tanzania,TZA,161797,173070,185870,199632,213291
"Population ages 75-79, female",SP.POP.7579.FE,Thailand,THA,870189,896938,932617,977327,1032132
"Population ages 75-79, female",SP.POP.7579.FE,Timor-Leste,TLS,7448,8137,8958,9760,10375
"Population ages 75-79, female",SP.POP.7579.FE,Togo,TGO,21252,22137,23163,24303,25457
"Population ages 75-79, female",SP.POP.7579.FE,Tonga,TON,696,689,711,733,746
"Population ages 75-79, female",SP.POP.7579.FE,Trinidad and Tobago,TTO,12236,13143,14001,14930,16054
"Population ages 75-79, female",SP.POP.7579.FE,Tunisia,TUN,89869,91595,93463,96079,100148
"Population ages 75-79, female",SP.POP.7579.FE,Turkiye,TUR,704117,733029,766154,804800,844793
"Population ages 75-79, female",SP.POP.7579.FE,Turkmenistan,TKM,27636,25592,24500,24649,26237
"Population ages 75-79, female",SP.POP.7579.FE,Turks and Caicos Islands,TCA,380,400,415,424,438
"Population ages 75-79, female",SP.POP.7579.FE,Tuvalu,TUV,61,61,60,63,67
"Population ages 75-79, female",SP.POP.7579.FE,Uganda,UGA,76036,78281,81661,86398,93029
"Population ages 75-79, female",SP.POP.7579.FE,Ukraine,UKR,952566,841743,753809,699889,685088
"Population ages 75-79, female",SP.POP.7579.FE,United Arab Emirates,ARE,7006,7361,8864,9857,11272
"Population ages 75-79, female",SP.POP.7579.FE,United Kingdom,GBR,1253089,1287528,1322846,1420593,1517104
"Population ages 75-79, female",SP.POP.7579.FE,United States,USA,5001107,5189699,5410650,5739699,6066652
"Population ages 75-79, female",SP.POP.7579.FE,Upper middle income,UMC,26831041,27448155,28233559,29384687,31007404
"Population ages 75-79, female",SP.POP.7579.FE,Uruguay,URY,59198,59220,59221,59294,59626
"Population ages 75-79, female",SP.POP.7579.FE,Uzbekistan,UZB,171617,165061,160483,160362,166037
"Population ages 75-79, female",SP.POP.7579.FE,Vanuatu,VUT,641,697,758,830,917
"Population ages 75-79, female",SP.POP.7579.FE,"Venezuela, RB",VEN,244389,253075,262228,271788,281490
"Population ages 75-79, female",SP.POP.7579.FE,Viet Nam,VNM,702518,709709,722689,746114,793795
"Population ages 75-79, female",SP.POP.7579.FE,Virgin Islands (U.S.),VIR,2403,2540,2651,2756,2847
"Population ages 75-79, female",SP.POP.7579.FE,West Bank and Gaza,PSE,16104,16689,17247,17902,18671
"Population ages 75-79, female",SP.POP.7579.FE,World,WLD,69262132,70038474,71377606,74239641,78182123
"Population ages 75-79, female",SP.POP.7579.FE,"Yemen, Rep.",YEM,99118,101417,103657,106374,108968
"Population ages 75-79, female",SP.POP.7579.FE,Zambia,ZMB,31939,33025,34051,35139,36270
"Population ages 75-79, female",SP.POP.7579.FE,Zimbabwe,ZWE,48905,51082,53044,54884,56554
"Population ages 75-79, male",SP.POP.7579.MA,Africa Western and Central,AFW,1069636,1096856,1121447,1146137,1167045
"Population ages 75-79, male",SP.POP.7579.MA,Afghanistan,AFG,65371,67236,67955,68739,70220
"Population ages 75-79, male",SP.POP.7579.MA,Africa Eastern and Southern,AFE,1487636,1538025,1585062,1643827,1715599
"Population ages 75-79, male",SP.POP.7579.MA,Albania,ALB,38924,38629,37803,37225,37390
"Population ages 75-79, male",SP.POP.7579.MA,Algeria,DZA,197929,195411,194784,200389,212002
"Population ages 75-79, male",SP.POP.7579.MA,American Samoa,ASM,213,220,233,245,261
"Population ages 75-79, male",SP.POP.7579.MA,Andorra,AND,916,1015,1064,1126,1203
"Population ages 75-79, male",SP.POP.7579.MA,Angola,AGO,60265,62806,65529,68530,71379
"Population ages 75-79, male",SP.POP.7579.MA,Antigua and Barbuda,ATG,567,597,634,672,708
"Population ages 75-79, male",SP.POP.7579.MA,Arab World,ARB,1343061,1382751,1414811,1477792,1569885
"Population ages 75-79, male",SP.POP.7579.MA,Argentina,ARG,403399,414845,423785,433132,446349
"Population ages 75-79, male",SP.POP.7579.MA,Armenia,ARM,20334,17048,15522,16191,18021
"Population ages 75-79, male",SP.POP.7579.MA,Aruba,ABW,1126,1162,1192,1235,1301
"Population ages 75-79, male",SP.POP.7579.MA,Australia,AUS,349575,368875,389348,418246,450575
"Population ages 75-79, male",SP.POP.7579.MA,Austria,AUT,169198,157730,146305,145838,151221
"Population ages 75-79, male",SP.POP.7579.MA,Azerbaijan,AZE,36353,31077,28446,30363,35711
"Population ages 75-79, male",SP.POP.7579.MA,"Bahamas, The",BHS,3958,4023,3999,3952,3927
"Population ages 75-79, male",SP.POP.7579.MA,Bahrain,BHR,3428,3761,4120,4130,4213
"Population ages 75-79, male",SP.POP.7579.MA,Bangladesh,BGD,809215,844722,875224,913003,948699
"Population ages 75-79, male",SP.POP.7579.MA,Barbados,BRB,2977,3097,3267,3448,3602
"Population ages 75-79, male",SP.POP.7579.MA,Belarus,BLR,71172,64525,60680,63852,72501
"Population ages 75-79, male",SP.POP.7579.MA,Belgium,BEL,167261,171732,182472,197862,210661
"Population ages 75-79, male",SP.POP.7579.MA,Belize,BLZ,1383,1398,1420,1468,1534
"Population ages 75-79, male",SP.POP.7579.MA,Benin,BEN,28695,29664,30466,31467,32796
"Population ages 75-79, male",SP.POP.7579.MA,Bermuda,BMU,898,945,1002,1048,1085
"Population ages 75-79, male",SP.POP.7579.MA,Bhutan,BTN,4189,4221,4251,4275,4309
"Population ages 75-79, male",SP.POP.7579.MA,Bolivia,BOL,56536,56363,53943,53286,54546
"Population ages 75-79, male",SP.POP.7579.MA,Bosnia and Herzegovina,BIH,42692,40474,39022,39124,41225
"Population ages 75-79, male",SP.POP.7579.MA,Botswana,BWA,6108,6234,6246,6306,6563
"Population ages 75-79, male",SP.POP.7579.MA,Brazil,BRA,1488171,1539488,1580786,1629079,1700312
"Population ages 75-79, male",SP.POP.7579.MA,British Virgin Islands,VGB,209,230,255,278,292
"Population ages 75-79, male",SP.POP.7579.MA,Brunei Darussalam,BRN,1767,1808,1843,1894,1992
"Population ages 75-79, male",SP.POP.7579.MA,Bulgaria,BGR,108386,109609,110922,110180,110803
"Population ages 75-79, male",SP.POP.7579.MA,Burkina Faso,BFA,38014,39635,41133,42329,42397
"Population ages 75-79, male",SP.POP.7579.MA,Burundi,BDI,19519,20235,20886,21535,22281
"Population ages 75-79, male",SP.POP.7579.MA,Cabo Verde,CPV,1851,1828,1853,1939,2070
"Population ages 75-79, male",SP.POP.7579.MA,Cambodia,KHM,56479,58582,60743,63301,66554
"Population ages 75-79, male",SP.POP.7579.MA,Cameroon,CMR,53655,54913,55958,56899,57738
"Population ages 75-79, male",SP.POP.7579.MA,Canada,CAN,541070,569246,601399,646800,698176
"Population ages 75-79, male",SP.POP.7579.MA,Caribbean small states,CSS,19269,19606,19821,20162,20752
"Population ages 75-79, male",SP.POP.7579.MA,Cayman Islands,CYM,371,407,439,467,498
"Population ages 75-79, male",SP.POP.7579.MA,Central African Republic,CAF,6647,6703,6781,6356,6090
"Population ages 75-79, male",SP.POP.7579.MA,Central Europe and the Baltics,CEB,1268803,1267303,1270338,1324815,1411686
"Population ages 75-79, male",SP.POP.7579.MA,Chad,TCD,24373,24728,25174,25748,26860
"Population ages 75-79, male",SP.POP.7579.MA,Channel Islands,CHI,2513,2574,2736,2970,3127
"Population ages 75-79, male",SP.POP.7579.MA,Chile,CHL,182864,188976,195431,204211,216319
"Population ages 75-79, male",SP.POP.7579.MA,China,CHN,12627031,13015232,13510140,14205563,15052265
"Population ages 75-79, male",SP.POP.7579.MA,Colombia,COL,314220,332141,346708,363114,382657
"Population ages 75-79, male",SP.POP.7579.MA,Comoros,COM,3374,3428,3443,3438,3418
"Population ages 75-79, male",SP.POP.7579.MA,"Congo, Dem. Rep.",COD,223297,232181,240645,249285,257677
"Population ages 75-79, male",SP.POP.7579.MA,"Congo, Rep.",COG,11359,11453,11611,11912,12327
"Population ages 75-79, male",SP.POP.7579.MA,Costa Rica,CRI,41534,43441,45451,47585,50023
"Population ages 75-79, male",SP.POP.7579.MA,Cote d'Ivoire,CIV,54998,56365,57765,59562,61713
"Population ages 75-79, male",SP.POP.7579.MA,Croatia,HRV,63370,60007,58045,58707,60931
"Population ages 75-79, male",SP.POP.7579.MA,Cuba,CUB,154430,155752,154696,154690,157257
"Population ages 75-79, male",SP.POP.7579.MA,Curacao,CUW,1567,1638,1664,1697,1743
"Population ages 75-79, male",SP.POP.7579.MA,Cyprus,CYP,15221,15673,16130,16619,17174
"Population ages 75-79, male",SP.POP.7579.MA,Czechia,CZE,163713,170965,174966,188014,201050
"Population ages 75-79, male",SP.POP.7579.MA,Denmark,DNK,107750,115878,124492,131214,134930
"Population ages 75-79, male",SP.POP.7579.MA,Djibouti,DJI,3705,3858,4010,4190,4399
"Population ages 75-79, male",SP.POP.7579.MA,Dominica,DMA,678,688,699,709,714
"Population ages 75-79, male",SP.POP.7579.MA,Dominican Republic,DOM,49595,50894,52593,55273,58843
"Population ages 75-79, male",SP.POP.7579.MA,Early-demographic dividend,EAR,14953805,15352776,15627560,16052532,16718902
"Population ages 75-79, male",SP.POP.7579.MA,East Asia & Pacific,EAS,20854516,21234445,21818595,22845895,24155397
"Population ages 75-79, male",SP.POP.7579.MA,East Asia & Pacific (excluding high income),EAP,16044728,16494658,17047604,17842588,18850381
"Population ages 75-79, male",SP.POP.7579.MA,East Asia & Pacific (IDA & IBRD countries),TEA,15800263,16244791,16790966,17578437,18581264
"Population ages 75-79, male",SP.POP.7579.MA,Ecuador,ECU,107658,110668,111410,114397,120056
"Population ages 75-79, male",SP.POP.7579.MA,"Egypt, Arab Rep.",EGY,288155,300383,311525,331875,361255
"Population ages 75-79, male",SP.POP.7579.MA,El Salvador,SLV,37270,37321,37362,37798,38594
"Population ages 75-79, male",SP.POP.7579.MA,Equatorial Guinea,GNQ,4067,4173,4283,4439,4627
"Population ages 75-79, male",SP.POP.7579.MA,Eritrea,ERI,11181,11523,11788,12077,12261
"Population ages 75-79, male",SP.POP.7579.MA,Estonia,EST,16832,16051,15519,15922,17175
"Population ages 75-79, male",SP.POP.7579.MA,Eswatini,SWZ,2912,2953,3008,3126,3282
"Population ages 75-79, male",SP.POP.7579.MA,Ethiopia,ETH,272955,286118,299259,313367,326988
"Population ages 75-79, male",SP.POP.7579.MA,Euro area,EMU,6123957,6043040,6024380,6233458,6517343
"Population ages 75-79, male",SP.POP.7579.MA,Europe & Central Asia,ECS,11365447,11115656,11072493,11554994,12273735
"Population ages 75-79, male",SP.POP.7579.MA,Europe & Central Asia (excluding high income),ECA,1586683,1514134,1466600,1483426,1561310
"Population ages 75-79, male",SP.POP.7579.MA,Europe & Central Asia (IDA & IBRD countries),TEC,3410583,3174287,3076176,3205556,3504934
"Population ages 75-79, male",SP.POP.7579.MA,European Union,EUU,7464143,7410988,7423053,7700689,8070720
"Population ages 75-79, male",SP.POP.7579.MA,Faroe Islands,FRO,908,963,989,992,991
"Population ages 75-79, male",SP.POP.7579.MA,Fiji,FJI,3675,3762,3819,3876,3954
"Population ages 75-79, male",SP.POP.7579.MA,Finland,FIN,92958,98865,106898,116913,129159
"Population ages 75-79, male",SP.POP.7579.MA,Fragile and conflict affected situations,FCS,2788785,2813563,2841559,2901323,2983101
"Population ages 75-79, male",SP.POP.7579.MA,France,FRA,977809,1001078,1072278,1181817,1287826
"Population ages 75-79, male",SP.POP.7579.MA,French Polynesia,PYF,2193,2288,2377,2483,2600
"Population ages 75-79, male",SP.POP.7579.MA,Gabon,GAB,7204,7359,7537,7753,7962
"Population ages 75-79, male",SP.POP.7579.MA,"Gambia, The",GMB,5421,5657,5878,6074,6183
"Population ages 75-79, male",SP.POP.7579.MA,Georgia,GEO,34081,30126,27843,28087,30389
"Population ages 75-79, male",SP.POP.7579.MA,Germany,DEU,1781083,1648072,1500108,1448095,1439562
"Population ages 75-79, male",SP.POP.7579.MA,Ghana,GHA,82158,83356,84508,85828,88097
"Population ages 75-79, male",SP.POP.7579.MA,Gibraltar,GIB,424,472,546,620,701
"Population ages 75-79, male",SP.POP.7579.MA,Greece,GRC,195136,197148,201527,206927,212780
"Population ages 75-79, male",SP.POP.7579.MA,Greenland,GRL,458,468,476,477,483
"Population ages 75-79, male",SP.POP.7579.MA,Grenada,GRD,947,923,920,939,973
"Population ages 75-79, male",SP.POP.7579.MA,Guam,GUM,1108,1189,1329,1501,1681
"Population ages 75-79, male",SP.POP.7579.MA,Guatemala,GTM,65398,66724,67131,67939,70207
"Population ages 75-79, male",SP.POP.7579.MA,Guinea,GIN,33977,34518,34963,35624,36498
"Population ages 75-79, male",SP.POP.7579.MA,Guinea-Bissau,GNB,3890,3965,4041,4165,4322
"Population ages 75-79, male",SP.POP.7579.MA,Guyana,GUY,3284,3372,3429,3541,3747
"Population ages 75-79, male",SP.POP.7579.MA,Haiti,HTI,35938,36648,37061,37392,37952
"Population ages 75-79, male",SP.POP.7579.MA,Heavily indebted poor countries (HIPC),HPC,1808443,1865511,1915891,1973890,2039406
"Population ages 75-79, male",SP.POP.7579.MA,High income,HIC,19780348,19799304,20109022,21188404,22514896
"Population ages 75-79, male",SP.POP.7579.MA,Honduras,HND,26271,27352,28343,29844,31992
"Population ages 75-79, male",SP.POP.7579.MA,"Hong Kong SAR, China",HKG,96710,96098,99569,107772,123042
"Population ages 75-79, male",SP.POP.7579.MA,Hungary,HUN,136016,138508,137401,137913,141423
"Population ages 75-79, male",SP.POP.7579.MA,IBRD only,IBD,..,..,..,..,..
"Population ages 75-79, male",SP.POP.7579.MA,Iceland,ISL,4257,4601,4972,5312,5664
"Population ages 75-79, male",SP.POP.7579.MA,IDA & IBRD total,IBT,36013193,36734555,37571799,39008743,41059096
"Population ages 75-79, male",SP.POP.7579.MA,IDA blend,IDB,..,..,..,..,..
"Population ages 75-79, male",SP.POP.7579.MA,IDA only,IDX,..,..,..,..,..
"Population ages 75-79, male",SP.POP.7579.MA,IDA total,IDA,..,..,..,..,..
"Population ages 75-79, male",SP.POP.7579.MA,India,IND,6563601,6763527,6883335,7050266,7352820
"Population ages 75-79, male",SP.POP.7579.MA,Indonesia,IDN,1349774,1351217,1333904,1333175,1358378
"Population ages 75-79, male",SP.POP.7579.MA,"Iran, Islamic Rep.",IRN,500107,517720,536875,565207,600556
